implementation,nodes,arcs,time(s),memPeak(MB),memAvg(MB),CO2e(kg),CO2eRate(kg/s),cpuEnergy(kW),ramEnergy(kW),totEnergy(kW),cpuCount
EIBFS new,62,120,2.4305e-05,89.3672,89.3672,2.9300159715743137e-06,2.778930997987045e-05,3.094951642620969e-06,5.502664429182858e-06,8.597616071803828e-06,32
EIBFS new2,62,120,1.3285e-05,89.4922,89.4922,2.9409148759469315e-06,2.791009785509872e-05,3.126995001587196e-06,5.502601986466971e-06,8.629596988054167e-06,32
EIBFS old,62,120,3.083e-05,89.5586,89.5586,2.926566538031168e-06,2.7804692371899905e-05,3.090187472146177e-06,5.497306844159766e-06,8.587494316305944e-06,32
EIBFS new2,62,120,1.3916e-05,89.75,89.75,2.9280410990723365e-06,2.7726003214853983e-05,3.0774549619611014e-06,5.514366194140053e-06,8.591821156101154e-06,32
EIBFS old,303355,2025254,0.122721,164.062,126.822,6.140216907889455e-06,2.9818150211448848e-05,7.25228635738151e-06,1.0765099241805843e-05,1.801738559918736e-05,32
EIBFS new,303355,2025254,0.0877615,150.656,120.033,6.101608381688412e-06,2.9556332161969936e-05,7.107412908151367e-06,1.0796682767501407e-05,1.7904095675652774e-05,32
EIBFS new2,303355,2025254,0.0764464,99.6797,94.541,6.05589883403832e-06,2.93609901979328e-05,6.9864617002826646e-06,1.0783507354449284e-05,1.7769969054731948e-05,32
EIBFS old,158462,789909,0.039653,89.3711,89.3711,3.1011759268112583e-06,2.936530689795431e-05,3.585113979201471e-06,5.514740850435374e-06,9.099854829636844e-06,32
EIBFS new,158462,789909,0.0285103,89.5625,89.5625,3.1010012888863675e-06,2.93551041130218e-05,3.583452588981628e-06,5.515889796407692e-06,9.09934238538932e-06,32
EIBFS new2,158462,789909,0.0197539,89.3203,89.3203,3.0861788141997856e-06,2.9144473415468862e-05,3.5232989297473427e-06,5.532549513006302e-06,9.055848442753646e-06,32
EIBFS old,307470,2054452,0.145346,190.523,152.188,8.955118223585648e-06,2.9283779356028888e-05,1.0278607389543892e-05,1.599861058843004e-05,2.627721797797393e-05,32
EIBFS new2,307470,2054452,0.117691,100.012,94.6758,6.059396423394904e-06,2.764496295526185e-05,3.04554715865879e-06,5.503039085478179e-06,8.548586244136969e-06,32
EIBFS old,311309,2097522,0.123167,174.004,131.789,6.1181637509036284e-06,2.9715975544254857e-05,7.18914880686039e-06,1.0763525685365494e-05,1.7952674492225886e-05,32
EIBFS new,311309,2097522,0.0903974,150.305,119.883,6.04387151007595e-06,2.936316208015049e-05,6.971338632623392e-06,1.0763338357217834e-05,1.7734676989841224e-05,32
EIBFS new2,311309,2097522,0.0832691,102.141,95.8496,6.057885387907818e-06,2.93983173595414e-05,6.996549486125436e-06,1.0779248761225802e-05,1.777579824735124e-05,32
EIBFS old,313416,2138608,0.120954,168.223,128.818,6.116167476439039e-06,2.9712885872253526e-05,7.180943244748661e-06,1.076587353148284e-05,1.7946816776231502e-05,32
EIBFS new,313416,2138608,0.0880157,144.785,117.125,6.088362346002485e-06,2.951722390937806e-05,7.075725660575516e-06,1.0789501855174425e-05,1.786522751574994e-05,32
EIBFS new2,313416,2138608,0.0770088,103.426,96.5078,6.067069508204094e-06,2.938997545347484e-05,7.010485608381634e-06,1.079226182321662e-05,1.7802747431598252e-05,32
EIBFS old,310612,2116941,0.107799,168.73,129.016,6.101437632364828e-06,2.9638683625742467e-05,7.136946820661405e-06,1.0766647821159836e-05,1.790359464182124e-05,32
EIBFS new,310612,2116941,0.0765602,143.152,116.232,6.035868917193512e-06,2.9231440602889648e-05,6.916135532906986e-06,1.0795059256888353e-05,1.7711194789795337e-05,32
EIBFS new2,310612,2116941,0.0602156,103.523,96.498,6.010906218979786e-06,2.914493994838602e-05,6.849268534968311e-06,1.0788677611324716e-05,1.7637946146293027e-05,32
EIBFS new2,307925,2073051,0.0883233,101.652,95.5391,6.039095214146724e-06,2.9294454032993773e-05,6.940176663250419e-06,1.078048512700036e-05,1.772066179025078e-05,32
EIBFS new2,317904,2165783,0.0536985,104.68,97.1113,6.023887696638983e-06,2.9220313646388485e-05,6.893891903995975e-06,1.078214610324295e-05,1.7676038007238925e-05,32
EIBFS old,311472,2119835,0.131653,170.992,130.24,6.134176375982572e-06,2.9737618006846155e-05,7.215953550535059e-06,1.0783707171140124e-05,1.7999660721675182e-05,32
EIBFS new,311472,2119835,0.0995365,145.953,117.738,6.097511184697683e-06,2.9538429747720043e-05,7.096002343463803e-06,1.0796070828885718e-05,1.789207317234952e-05,32
EIBFS new2,311472,2119835,0.0939213,103.465,96.4043,6.05069524180697e-06,2.932488035401369e-05,6.96409918238966e-06,1.079060084697403e-05,1.7754700029363693e-05,32
EIBFS new,317375,2163213,0.0754484,145.445,117.459,6.082481575008765e-06,2.851221141520992e-05,6.464442393772085e-06,1.075775597841755e-05,1.7222198372189635e-05,32
EIBFS new2,317375,2163213,0.0562263,104.746,97.1328,6.013032332698644e-06,2.913433368354768e-05,6.8571182634674654e-06,1.0787066589254835e-05,1.76441848527223e-05,32
EIBFS old,237215,1434962,0.114338,134.184,111.82,6.0631982083225214e-06,2.944617722426009e-05,7.023116451822242e-06,1.0768271331772894e-05,1.7791387783595138e-05,32
EIBFS new,237215,1434962,0.0925454,110.059,99.7578,6.055717841188373e-06,2.8837681626986003e-05,6.659907272365748e-06,1.0764150112524362e-05,1.7424057384890108e-05,32
EIBFS new2,237215,1434962,0.090679,89.4297,89.4297,6.018427405023329e-06,2.9197035014306367e-05,6.879955226184176e-06,1.078006051653233e-05,1.7660015742716508e-05,32
EIBFS old,302434,1995091,0.136421,178.977,134.268,6.1208471253094005e-06,2.970950185514315e-05,7.185520748409502e-06,1.0775027633631853e-05,1.7960548382041353e-05,32
EIBFS new,302434,1995091,0.105317,151.836,120.617,6.070525014749358e-06,2.943428441627463e-05,7.026507287871686e-06,1.078637971938008e-05,1.7812887007251765e-05,32
EIBFS new2,302434,1995091,0.105458,97.6133,93.4746,6.086182172304618e-06,2.9503448477950915e-05,7.072537880251084e-06,1.078629229957784e-05,1.7858830179828925e-05,32
EIBFS old,300204,1979505,0.125947,180.0,134.779,6.104575698760865e-06,2.966887437948417e-05,7.149526830736719e-06,1.0763275914501946e-05,1.7912802745238663e-05,32
EIBFS new,300204,1979505,0.0971838,150.832,120.227,6.098316657204267e-06,2.961607989794408e-05,7.12972459265826e-06,1.0764712096967344e-05,1.7894436689625604e-05,32
EIBFS old,314478,2153113,0.11673,168.305,128.873,6.107799473012913e-06,2.96251551175166e-05,7.150069608941045e-06,1.0772192734330589e-05,1.7922262343271634e-05,32
EIBFS new2,314478,2153113,0.0734138,103.691,96.5586,6.014642929603708e-06,2.9162653500084446e-05,6.8602207659446135e-06,1.0788690099867891e-05,1.764891086581251e-05,32
EIBFS new,262426,1647400,0.0895272,126.094,107.764,6.043123407310752e-06,2.8766082621442787e-05,6.6073152858465295e-06,1.0750337783770192e-05,1.735765306961672e-05,32
EIBFS new2,262426,1647400,0.086376,89.5859,89.5859,6.020294294024974e-06,2.916769984452884e-05,6.87363161001181e-06,1.0791862189834944e-05,1.7665493799846754e-05,32
EIBFS old,301667,1985679,0.148061,183.945,151.153,8.958733346453294e-06,2.9274625988532208e-05,1.0275165720122216e-05,1.601266019950458e-05,2.62878259196268e-05,32
EIBFS new,301667,1985679,0.118866,151.172,120.312,6.09757907837245e-06,2.883863667584286e-05,6.668130056721941e-06,1.076667279824619e-05,1.743480285496813e-05,32
EIBFS new2,301667,1985679,0.119628,97.0312,93.166,6.057776505766343e-06,2.8635058927656465e-05,6.540210787718201e-06,1.0756731917877006e-05,1.7296942705595205e-05,32
EIBFS old,312807,2141643,0.133952,198.453,152.497,8.957053595791436e-06,2.926642371209121e-05,1.0273521274362096e-05,1.6009375712648932e-05,2.6282896987011028e-05,32
EIBFS new,312807,2141643,0.103106,143.457,116.494,6.084406867497875e-06,2.8798539249020618e-05,0.000382759590374,0.0006240735957225,0.0010068331860966,32
EIBFS new2,312807,2141643,0.0935299,104.422,96.998,6.062483148381166e-06,2.9382995417338577e-05,7.003296991534014e-06,1.078599257454158e-05,1.7789289566075594e-05,32
EIBFS old,317868,2179791,0.123962,169.73,129.57,6.106074113482183e-06,2.968024943964312e-05,7.157732670626249e-06,1.075946690883285e-05,1.7917199579459097e-05,32
EIBFS new,317868,2179791,0.090865,146.551,118.035,6.1102276689720325e-06,2.862888368485571e-05,0.0001331236467766,0.0002204325031671,0.0003535561499437,32
EIBFS old,289055,1878030,0.123478,174.668,132.088,6.09565681413346e-06,2.9585828815269338e-05,7.114838747421248e-06,1.0771793100948912e-05,1.788663184837016e-05,32
EIBFS new,289055,1878030,0.0954459,143.035,116.301,6.068758922361738e-06,2.948185379783495e-05,7.047276193383745e-06,1.0760428526657508e-05,1.780770472004125e-05,32
EIBFS old,301270,1984118,0.118915,181.703,135.559,6.095556470346276e-06,2.9162856625665574e-05,6.866595493270483e-06,1.0780622500975312e-05,1.7647217994245795e-05,32
EIBFS new,301270,1984118,0.0892054,151.094,120.318,6.067230381250139e-06,2.9204455171124865e-05,6.888584955309918e-06,1.0765723668964711e-05,1.765430862427463e-05,32
EIBFS new2,301270,1984118,0.0815579,98.1641,93.7969,6.042805614899899e-06,2.9315503812056266e-05,6.948653892252521e-06,1.0782895415833594e-05,1.7731549308086115e-05,32
EIBFS old,205402,1380268,0.104569,129.047,109.248,6.028722929672658e-06,2.93030062853872e-05,6.930546933320292e-06,1.0759679214066865e-05,1.7690226147387155e-05,32
EIBFS new,205402,1380268,0.08786,106.465,97.9434,6.019852995030677e-06,2.923634642142279e-05,6.899961353307171e-06,1.0764237532326604e-05,1.7664198885633777e-05,32
EIBFS new2,205402,1380268,0.106618,89.3945,89.3945,6.046299783236082e-06,2.9327739980208685e-05,6.957046121192079e-06,1.0784756208767025e-05,1.7741802329959102e-05,32
EIBFS old,212747,1464247,0.0876085,136.785,113.109,6.065351158434893e-06,2.943451394756627e-05,7.026049509722965e-06,1.0771655726973964e-05,1.7797705236696928e-05,32
EIBFS new,212747,1464247,0.0662618,113.031,101.217,6.015880484781524e-06,2.915490308730385e-05,6.865662992516786e-06,1.0786879261107177e-05,1.765254225362396e-05,32
EIBFS new2,212747,1464247,0.0618201,89.4375,89.4375,6.032094431206356e-06,2.931361878030408e-05,6.937430272149769e-06,1.076268895297261e-05,1.770011922512238e-05,32
EIBFS old,195845,1279519,0.0887726,120.078,104.705,6.058940681632298e-06,2.940020701093505e-05,6.998634487789812e-06,1.0780260333223168e-05,1.777889482101298e-05,32
EIBFS new,195845,1279519,0.0699504,98.7422,94.0801,6.015615353827893e-06,2.921921667066784e-05,6.884329674133882e-06,1.0767434599380011e-05,1.7651764273513892e-05,32
EIBFS new2,195845,1279519,0.083322,89.4336,89.4336,6.027043552010743e-06,2.922625918073052e-05,6.899842742089102e-06,1.0785455567184954e-05,1.7685298309274056e-05,32
EIBFS old,214809,1480254,0.0877274,138.117,113.793,6.042739879768389e-06,2.93589224967358e-05,6.9707280765662905e-06,1.0760628343348344e-05,1.7731356419914636e-05,32
EIBFS new,214809,1480254,0.0671241,113.801,101.572,6.03557156159007e-06,2.922433155020252e-05,6.915525254641564e-06,1.0794796997481628e-05,1.771032225212319e-05,32
EIBFS new2,214809,1480254,0.0602593,89.5781,89.5781,6.020774822963406e-06,2.9178049497566325e-05,6.878700780740821e-06,1.0788203046683976e-05,1.76669038274248e-05,32
EIBFS old,214487,1481625,0.0841273,138.262,113.799,6.0219113791968985e-06,2.927851635839279e-05,6.913219697243789e-06,1.0757019154370083e-05,1.7670238851613874e-05,32
EIBFS new,214487,1481625,0.0604758,114.047,101.816,6.022174975338016e-06,2.9188342367300314e-05,6.886618287071933e-06,1.0784394041014878e-05,1.767101232808681e-05,32
EIBFS new2,214487,1481625,0.0564843,89.4023,89.4023,3.163464566419489e-06,2.9824097220661e-05,3.742974383269537e-06,5.539655494074225e-06,9.28262987734376e-06,32
EIBFS old,214314,1477792,0.119788,138.062,113.791,6.0956729686024345e-06,2.9104823956709544e-05,6.816512953200515e-06,1.0756819337679248e-05,1.7573332290879765e-05,32
EIBFS new,214314,1477792,0.0999645,113.488,101.469,6.06430961475115e-06,2.9463003312142528e-05,7.033458682317861e-06,1.0761190327791326e-05,1.7794649010109187e-05,32
EIBFS new2,214314,1477792,0.09757,89.582,89.582,6.058645167573334e-06,2.938755362869936e-05,7.000889489600093e-06,1.0777138197428827e-05,1.777802768702892e-05,32
EIBFS old,215623,1488391,0.0780201,139.109,114.344,6.049651651856825e-06,2.93920950890421e-05,6.990072814280768e-06,1.0761564984086648e-05,1.7751637798367417e-05,32
EIBFS new,215623,1488391,0.0562067,114.238,101.834,6.010527005440114e-06,2.913737511546373e-05,6.848505478801448e-06,1.0788327932115749e-05,1.7636833410917195e-05,32
EIBFS new2,215623,1488391,0.048812,89.4062,89.4062,3.1446227140606e-06,2.964033310802663e-05,3.691620175522159e-06,5.535721602973354e-06,9.227341778495511e-06,32
EIBFS old,213197,1470058,0.0681333,137.48,113.531,6.040701382285984e-06,2.93326070231065e-05,6.95513028631245e-06,1.077024452159492e-05,1.772537480790737e-05,32
EIBFS new2,213197,1470058,0.0510082,89.5195,89.5195,3.141978688263651e-06,2.968692915075473e-05,3.6928410098169273e-06,5.5267423404288255e-06,9.219583350245753e-06,32
EIBFS old,190048,1230041,0.11785,115.637,102.602,6.07765599302552e-06,2.952753788560235e-05,7.072995936177606e-06,1.0760815671496004e-05,1.783381160767361e-05,32
EIBFS new,190048,1230041,0.0983513,95.2188,92.334,6.055066581591461e-06,2.9404676841625832e-05,7.0017033791253125e-06,1.076582357731013e-05,1.7767526956435445e-05,32
EIBFS old,172132,1085333,0.0755995,102.344,95.959,6.0206080649648375e-06,2.924014896587636e-05,6.901639965750661e-06,1.0764774539683232e-05,1.7666414505433893e-05,32
EIBFS new,172132,1085333,0.0598356,89.418,89.418,3.1459191729213363e-06,2.970321721524776e-05,3.701843517014969e-06,5.529302491780186e-06,9.231146008795156e-06,32
EIBFS old,215504,1483884,0.0865241,138.605,114.131,6.050292008300667e-06,2.938513090855812e-05,6.985732533035249e-06,1.0767784278588975e-05,1.7753516811624228e-05,32
EIBFS new,215504,1483884,0.0657271,114.434,101.916,6.022072385989461e-06,2.92228636479118e-05,6.893061070004092e-06,1.07776502276991e-05,1.767071129770319e-05,32
EIBFS new2,215504,1483884,0.0585065,89.5234,89.5234,6.012335104874647e-06,2.89002905656812e-05,6.693103410032597e-06,1.0761564984086648e-05,1.7454668394119246e-05,32
EIBFS new,192218,1248086,0.0979958,96.3477,92.9609,6.022307008393659e-06,2.924203450613051e-05,6.900843020671288e-06,1.0770556735174352e-05,1.767139975584564e-05,32
EIBFS new2,192218,1248086,0.128856,89.4648,89.4648,6.0807777576424135e-06,2.9499172405805547e-05,7.065196763259007e-06,1.0777775113130873e-05,1.7842971876389882e-05,32
EIBFS old,210790,1448375,0.0678202,135.359,112.412,6.005094521269892e-06,2.916645954620822e-05,6.856355485085341e-06,1.076453725736286e-05,1.76208927424482e-05,32
EIBFS new,210790,1448375,0.0475491,89.4062,89.4062,3.165045719939373e-06,2.973533953491276e-05,3.72934326126062e-06,5.557926232742717e-06,9.287269494003335e-06,32
EIBFS new2,210790,1448375,0.0490775,89.3438,89.3438,3.155368084597561e-06,2.8606658339831675e-05,3.355690184551896e-06,5.513754255524362e-06,8.869444440076258e-06,32
EIBFS old,211020,1446209,0.0857993,135.117,112.355,6.046074722000978e-06,2.934052610174174e-05,6.964116126843991e-06,1.077702580054023e-05,1.774114192738422e-05,32
EIBFS new,211020,1446209,0.0639792,111.402,100.5,6.022004636019188e-06,2.92287232748721e-05,6.898706907849966e-06,1.0771805589492091e-05,1.7670512497342055e-05,32
EIBFS new2,211020,1446209,0.0656652,89.4453,89.4453,6.020557877723565e-06,2.917352620813934e-05,6.871495219414015e-06,1.0794772020395271e-05,1.7666267239809285e-05,32
EIBFS old,106850,532523,0.0244025,89.4688,89.4688,3.086112018696368e-06,2.922075233074986e-05,3.5437964461460707e-06,5.511855996961402e-06,9.055652443107472e-06,32
EIBFS new,106850,532523,0.0174294,89.4688,89.4688,3.080381565793778e-06,2.9153791720393587e-05,3.520637260951928e-06,5.518200176895505e-06,9.038837437847433e-06,32
EIBFS old,212170,1461010,0.0649268,136.414,113.004,6.02670518401934e-06,2.924744283955113e-05,6.908116359821866e-06,1.0776189068147346e-05,1.7684305427969214e-05,32
EIBFS new,212170,1461010,0.0444915,89.3516,89.3516,3.147913348254141e-06,2.963698296577502e-05,3.6954687897060128e-06,5.541528775550831e-06,9.236997565256844e-06,32
EIBFS new2,212170,1461010,0.0295818,89.3086,89.3086,3.118749170338633e-06,2.9393153617463816e-05,3.617309838290037e-06,5.534110580903473e-06,9.15142041919351e-06,32
EIBFS old,316971,2160236,0.173135,200.082,155.037,9.003619143657215e-06,2.9433407809736204e-05,1.0413444164082164e-05,1.6006091225793286e-05,2.641953538987545e-05,32
EIBFS new,316971,2160236,0.141872,164.473,134.704,9.009628245725594e-06,2.9387544173377205e-05,1.0396133872455846e-05,1.6041034169603563e-05,2.6437168042059408e-05,32
EIBFS new2,316971,2160236,0.153403,106.773,100.326,8.987866583085754e-06,2.9357337192501623e-05,1.0357817175136052e-05,1.6015495098805843e-05,2.6373312273941897e-05,32
EIBFS old,289604,1903511,0.138186,176.434,132.941,6.1174265107818105e-06,2.9705239832452334e-05,7.18036657762185e-06,1.07701446132495e-05,1.795051119087135e-05,32
EIBFS new,289604,1903511,0.108826,145.25,117.371,6.066025883641363e-06,2.9502850389978124e-05,7.046937026434011e-06,1.0752748072603423e-05,1.7799685099037434e-05,32
EIBFS new2,289604,1903511,0.122238,94.4648,91.9121,6.076184261490441e-06,2.945838717223912e-05,7.0421392448180055e-06,1.0787353825747916e-05,1.782949307056592e-05,32
EIBFS old,315628,2162357,0.11517,173.066,131.254,6.103043739578377e-06,2.968567945927128e-05,7.156546003009648e-06,1.0751761477692412e-05,1.790830748070206e-05,32
EIBFS new,315628,2162357,0.0839062,147.727,118.662,6.114955933901165e-06,2.9645776368188323e-05,7.155545724432666e-06,1.078771599350006e-05,1.7943261717932727e-05,32
EIBFS new2,315628,2162357,0.0729507,105.242,97.3398,5.989766935431152e-06,2.902452521889683e-05,6.780570146674297e-06,1.079534649338143e-05,1.757591664005573e-05,32
EIBFS old,319374,2173216,0.142465,200.938,155.395,8.985987036398965e-06,2.9349049538907447e-05,1.0346644666197648e-05,1.6021152408865193e-05,2.636779707506284e-05,32
EIBFS new,319374,2173216,0.108808,153.172,121.375,6.09642841744369e-06,2.956514621929512e-05,7.102241515121854e-06,1.0786654467329982e-05,1.7888895982451835e-05,32
EIBFS new2,319374,2173216,0.120491,105.051,97.2695,6.096824435588523e-06,2.957835254853881e-05,7.109260687403456e-06,1.0780797340579795e-05,1.789005802798325e-05,32
EIBFS new,319322,2172548,0.161631,165.262,135.49,8.969567105545387e-06,2.92870280515641e-05,1.0294866569219262e-05,1.6024749109300274e-05,2.6319615678519536e-05,32
EIBFS new2,319322,2172548,0.167991,107.297,100.661,8.977903972775567e-06,2.8693315590520616e-05,9.745958074534876e-06,1.600284420456717e-05,2.5748802279102047e-05,32
EIBFS old,322862,2214173,0.123964,173.23,131.387,6.166769506209095e-06,2.869031250427978e-05,6.5665405310048885e-06,1.0756532101186168e-05,1.7323072632191057e-05,32
EIBFS new,322862,2214173,0.0904981,150.82,120.143,6.067915660938075e-06,2.942319702878218e-05,7.019437559989579e-06,1.0785792757850745e-05,1.7805230317840324e-05,32
EIBFS new2,322862,2214173,0.0902315,106.871,98.2285,6.062443859261208e-06,2.9361226709753715e-05,6.990768092609602e-06,1.0798406186459886e-05,1.778917427906949e-05,32
EIBFS old,266048,1696696,0.16916,157.695,134.938,8.959481111709156e-06,2.929217704080705e-05,1.028615184002664e-05,1.6003868265107713e-05,2.629002010513435e-05,32
EIBFS new,266048,1696696,0.144442,129.531,109.477,6.110232552316926e-06,2.965369104865969e-05,7.152663222125509e-06,1.0776738564047151e-05,1.7929401786172662e-05,32
EIBFS new2,266048,1696696,0.175128,89.3086,89.3086,8.993238154306287e-06,2.937472238636836e-05,1.0375364966951592e-05,1.601370923713148e-05,2.6389074204083075e-05,32
EIBFS new2,158947,792336,0.0188533,89.4336,89.4336,3.1111041103771508e-06,2.8615929281997435e-05,3.348586012197341e-06,5.510419814496004e-06,8.859005826693345e-06,32
EIBFS old,321509,2213815,0.361095,204.988,175.74,1.491472106083764e-05,2.9484135792331743e-05,1.728826244170971e-05,2.6476360940267795e-05,4.3764623381977504e-05,32
EIBFS new,321509,2213815,0.340544,168.754,149.165,1.4819618002819997e-05,2.9267770208388915e-05,1.697905191656423e-05,2.6506508283497966e-05,4.34855602000622e-05,32
EIBFS new2,321509,2213815,0.380869,109.008,104.562,1.4847895830195506e-05,2.9321822211024314e-05,1.7059143369526145e-05,2.6509393136971938e-05,4.356853650649808e-05,32
EIBFS old,245565,1520458,0.126108,141.746,115.549,6.106559484135949e-06,2.9625101780378462e-05,7.136540153671392e-06,1.0782083660527065e-05,1.7918623814198458e-05,32
EIBFS new,245565,1520458,0.101692,116.41,102.953,6.011437246029232e-06,2.91862141498487e-05,6.871257997001674e-06,1.076824635468654e-05,1.7639504351688212e-05,32
EIBFS new2,245565,1520458,0.11801,89.4258,89.4258,6.070323852178014e-06,2.947740418631745e-05,7.045886192259127e-06,1.0766410538839469e-05,1.7812296731098594e-05,32
EIBFS new,324990,2246124,0.0922185,146.734,118.055,6.0742483796734095e-06,2.94213871765898e-05,7.025930898517906e-06,1.0797881667646436e-05,1.782381256616434e-05,32
EIBFS new2,324990,2246124,0.0965984,107.965,98.8223,6.076738007042645e-06,2.947937012041605e-05,7.057838701821084e-06,1.077327923758702e-05,1.7831117939408103e-05,32
EIBFS old,314933,2135638,0.15889,197.785,155.996,9.02204207211221e-06,2.9525390454975216e-05,1.048222699688746e-05,1.5991367233387166e-05,2.6473594230274625e-05,32
EIBFS new,314933,2135638,0.127131,154.238,121.854,6.121825275611615e-06,2.970716767993579e-05,7.189827140744245e-06,1.0773591451166456e-05,1.79634185919107e-05,32
EIBFS new2,314933,2135638,0.151701,105.41,99.4893,8.948882581136909e-06,2.9245717478000347e-05,1.0247734031514076e-05,1.601118655140965e-05,2.625892058292373e-05,32
EIBFS new,308885,2091243,0.096196,150.742,120.105,6.067431020012787e-06,2.942952290069491e-05,7.0190645041368765e-06,1.0784743720223844e-05,1.780380822436072e-05,32
EIBFS new2,308885,2091243,0.0935764,102.09,95.8262,6.101158424545655e-06,2.8584293763702423e-05,0.0001325828255106,0.000220462850327,0.0003530456758377,32
EIBFS old,319382,2205290,0.13502,204.246,154.41,8.967344488475402e-06,2.9304134608332025e-05,1.0305666300081465e-05,1.600742749991326e-05,2.631309379999473e-05,32
EIBFS new,319382,2205290,0.10293,146.211,117.799,6.107533571576898e-06,2.958103681386169e-05,7.128758203002461e-06,1.0792723899314184e-05,1.7921482102316645e-05,32
EIBFS new2,319382,2205290,0.102243,106.176,97.7637,6.0992148018045845e-06,2.953839239412161e-05,7.098054011771271e-06,1.0799018125075576e-05,1.7897072136846848e-05,32
EIBFS old,310870,2107684,0.159932,195.172,153.883,9.004235799298441e-06,2.9405331469297625e-05,1.0401965821565246e-05,1.6019379035734006e-05,2.642134485729925e-05,32
EIBFS new,310870,2107684,0.128407,152.441,120.889,6.087299481382898e-06,2.952838583067107e-05,7.0836092779941184e-06,1.077849944863516e-05,1.786210872662928e-05,32
EIBFS new2,310870,2107684,0.149233,104.016,98.6914,8.933119772892754e-06,2.914778168069657e-05,1.0175966751877624e-05,1.6036700645121016e-05,2.621266739699864e-05,32
EIBFS old,312744,2123475,0.114563,174.785,132.096,6.0942149646218176e-06,2.9627789468833662e-05,7.128741258544472e-06,1.0753659736255372e-05,1.7882400994799844e-05,32
EIBFS new,312744,2123475,0.082556,151.141,120.314,6.0588962991038445e-06,2.8461087165164258e-05,6.438655150924066e-06,1.0764549745906038e-05,1.7203204896830105e-05,32
EIBFS new2,312744,2123475,0.0738848,103.645,96.5254,6.019554028603584e-06,2.9188692477907904e-05,6.876954390446291e-06,1.0786367230836902e-05,1.766332162128319e-05,32
EIBFS old,316576,2155740,0.174209,199.844,154.627,8.996546086450388e-06,2.9422921279416264e-05,1.0398846374628372e-05,1.599993437400684e-05,2.639878074863521e-05,32
EIBFS new,316576,2155740,0.141096,164.387,134.298,8.999546991843992e-06,2.9348065311394863e-05,1.03662774596832e-05,1.6041308917553465e-05,2.6407586377236663e-05,32
EIBFS new2,316576,2155740,0.150315,106.281,99.8242,8.996622155940956e-06,2.935856865724093e-05,1.0368684961606714e-05,1.603031899955738e-05,2.639900396116409e-05,32
EIBFS new,278747,1812736,0.147623,138.488,122.177,8.960368225948528e-06,2.929679011207248e-05,1.0288779897681816e-05,1.6003843288021358e-05,2.629262318570317e-05,32
EIBFS new2,278747,1812736,0.179094,90.25,90.0361,8.979433615093216e-06,2.933024915797494e-05,1.0326977706021784e-05,1.6021589507876397e-05,2.634856721389818e-05,32
EIBFS old,320248,2198821,0.187847,203.672,154.981,9.0140646101335e-06,2.94619977000504e-05,1.0444181966450666e-05,1.6006003805991044e-05,2.645018577244171e-05,32
EIBFS new,320248,2198821,0.155142,167.703,135.166,9.056448593135751e-06,2.953256863499955e-05,1.05285120339145e-05,1.6046042075417686e-05,2.6574554109332183e-05,32
EIBFS new2,320248,2198821,0.158044,108.246,101.211,8.980075813076808e-06,2.9321888443491728e-05,1.0325502704838093e-05,1.6024948925991113e-05,2.6350451630829204e-05,32
EIBFS old,320287,2177425,0.126874,175.668,132.6,6.141955373227304e-06,2.9852964920670656e-05,7.262645254555583e-06,1.075984156512817e-05,1.802248681968375e-05,32
EIBFS new,320287,2177425,0.093425,152.93,121.26,6.083090541163948e-06,2.9500258403332364e-05,7.064789818492928e-06,1.0784968514001036e-05,1.7849758332493966e-05,32
EIBFS new2,320287,2177425,0.0946223,105.492,97.459,6.0157256276341504e-06,2.919851745294016e-05,6.874937166613873e-06,1.0777150685972005e-05,1.7652087852585876e-05,32
EIBFS old,315588,2147965,0.170212,198.898,154.404,9.113033978459033e-06,2.977415143183933e-05,1.0729944417281478e-05,1.6010649544053026e-05,2.6740593961334504e-05,32
EIBFS new,315588,2147965,0.137572,163.742,134.381,8.967917137858057e-06,2.9268379977533e-05,1.0280184057475522e-05,1.603459008132404e-05,2.631477413879956e-05,32
EIBFS new2,315588,2147965,0.144598,105.992,99.7539,8.961427606544004e-06,2.9262752133059348e-05,1.0269146826421063e-05,1.602658492514735e-05,2.629573175156841e-05,32
EIBFS old,316334,2166733,0.129966,169.617,129.461,6.12039587946456e-06,2.9708480504139293e-05,7.184571303209958e-06,1.077465297733653e-05,1.795922428054649e-05,32
EIBFS new,316334,2166733,0.0972169,147.871,118.723,6.126154896180023e-06,2.9646338576497324e-05,7.173246016369678e-06,1.0802877084917384e-05,1.7976123101287063e-05,32
EIBFS new2,316334,2166733,0.0942146,104.57,97.0312,6.089746242144755e-06,2.84147045202518e-05,6.40995151685031e-06,1.0760565900632458e-05,1.7170517417482767e-05,32
EIBFS new,3899394,101476818,6.31275,8076.82,5697.46,0.0002634252647073,2.8910176112933545e-05,0.000295710115179,0.0004772649510114,0.0007729750661904,32
EIBFS new2,3899394,101476818,12.8735,4771.0,4295.47,0.000446114204429,2.856454965183796e-05,0.0004910094030849,0.0008180341963593,0.0013090435994443,32
EIBFS new,3899394,101476818,5.88733,8076.62,5602.67,0.0002485303077127,2.8857650511380184e-05,0.0002781718294817,0.0004510966075001,0.0007292684369818,32
