implementation,nodes,arcs,time(s),memPeak(MB),memAvg(MB),CO2e(kg),CO2eRate(kg/s),cpuEnergy(kW),ramEnergy(kW),totEnergy(kW),cpuCount
HPF-H-L,164922,798521,0.085,89.44,89.44,1.1215660114286382e-05,3.544881422295824e-05,1.6358427253400365e-05,1.655195295953291e-05,3.291038021293328e-05,8
HPF-L-F,164922,795290,0.149,89.38,89.38,1.4817165957105784e-05,3.5464940875815394e-05,2.1616783126746086e-05,2.186158197682317e-05,4.3478365103569264e-05,8
HPF-L-F,164922,790631,0.141,91.09,91.09,1.4913302244714677e-05,3.5616204341306814e-05,2.186173721159881e-05,2.189872290423268e-05,4.376046011583149e-05,8
HPF-L-F,164922,795676,0.065,89.46,89.46,1.1295339519203038e-05,3.556952940190609e-05,1.6532936837447554e-05,1.6611248562539062e-05,3.3144185399986616e-05,8
HPF-L-F,164922,790757,0.151,91.03,91.03,1.476223399940401e-05,3.5461394596618325e-05,2.153760723007728e-05,2.1779569713777395e-05,4.331717694385468e-05,8
HPF-L-F,164922,789499,0.201,89.35,89.35,1.4866805226380572e-05,3.569603289347442e-05,2.183120274272532e-05,2.179282005808858e-05,4.362402280081391e-05,8
HPF-L-F,164922,822972,0.004,89.43,89.43,7.763017910151262e-06,3.5986676576073924e-05,1.150229225738153e-05,1.1276917206843962e-05,2.277920946422549e-05,8
HPF-L-F,164922,793849,0.175,91.11,91.11,1.4832215162381052e-05,3.556184191133694e-05,2.170999736798157e-05,2.181252697922247e-05,4.352252434720404e-05,8
HPF-L-F,164922,787878,0.182,89.53,89.53,1.480369799601328e-05,3.554798868914149e-05,2.1646063150169287e-05,2.1792782592459048e-05,4.3438845742628335e-05,8
HPF-L-F,164922,799377,0.087,89.42,89.42,1.1263905188630356e-05,3.557309983615033e-05,1.6488991524513802e-05,1.6562955366072174e-05,3.305194689058598e-05,8
HPF-L-F,164922,786351,0.221,89.39,89.39,1.842165585675842e-05,3.564085566746218e-05,2.700226160179397e-05,2.7052844581878333e-05,5.405510618367231e-05,8
HPF-L-F,164922,802681,0.109,89.48,89.48,1.1262396438900904e-05,3.56622374536973e-05,1.6525476831480423e-05,1.6522042898623112e-05,3.3047519730103536e-05,8
HPF-L-F,164922,801138,0.096,89.38,89.38,1.1248029515851758e-05,3.54601900051525e-05,1.641288424140963e-05,1.6592478282143477e-05,3.300536252355311e-05,8
HPF-L-F,164922,800401,0.305,89.5,89.5,1.834508971662504e-05,3.547645496740249e-05,2.6774007530299543e-05,2.705642879377024e-05,5.383043632406978e-05,8
HPF-L-F,164922,803112,0.128,91.09,91.09,1.480800244340967e-05,3.546658665342033e-05,2.160250783754883e-05,2.1848968548214034e-05,4.345147638576286e-05,8
HPF-L-F,164922,791992,0.1,89.48,89.48,1.1259549323589973e-05,3.5499041802036855e-05,1.6449759270904807e-05,1.6589406100521842e-05,3.303916537142665e-05,8
HPF-L-F,164922,794629,0.248,91.12,91.12,1.830205717960417e-05,3.54050555105501e-05,2.6647224095541905e-05,2.705694082404051e-05,5.370416491958241e-05,8
HPF-L-F,164922,800334,0.165,91.12,91.12,1.4857022904076798e-05,3.561142779443619e-05,2.1768879081760645e-05,2.182643921632206e-05,4.359531829808271e-05,8
HPF-L-F,164922,789915,0.197,91.14,91.14,1.4817561716371209e-05,3.557176893234519e-05,2.168529512599701e-05,2.1794231263467623e-05,4.347952638946463e-05,8
HPF-L-F,164922,799054,0.065,89.53,89.53,1.1286134668289591e-05,3.568376783340787e-05,1.6572490757989222e-05,1.6544684627403684e-05,3.311717538539291e-05,8
HPF-L-F,164922,798521,0.169,91.14,91.14,1.4768027119311416e-05,3.541780394608236e-05,2.151556693465867e-05,2.181860889974985e-05,4.333417583440852e-05,8
HPF-L-L,164922,795290,0.1,89.43,89.43,1.799366429412304e-05,3.540804298809805e-05,2.620151568341611e-05,2.6597724602865468e-05,5.2799240286281575e-05,8
HPF-L-L,164922,790631,0.092,91.0,91.0,2.6505373301519387e-05,3.5371520769074074e-05,3.854437944658673e-05,3.923097253003079e-05,7.777535197661751e-05,8
HPF-L-L,164922,795676,0.056,91.02,91.02,1.1263927551921237e-05,3.552227110143027e-05,1.646795150768432e-05,1.658406100404193e-05,3.305201251172625e-05,8
HPF-L-L,164922,790757,0.094,91.02,91.02,1.133035166957314e-05,3.572836344527125e-05,1.6655905269155613e-05,1.6591017122591723e-05,3.324692239174733e-05,8
HPF-L-L,164922,789499,0.136,89.88,89.88,1.485295338230321e-05,3.564008637631531e-05,2.1786697984901848e-05,2.1796679017930387e-05,4.358337700283224e-05,8
HPF-L-L,164922,822972,0.004,91.03,91.03,7.707762671858516e-06,3.5732309480580604e-05,1.1341092128420991e-05,1.1275980566105658e-05,2.261707269452665e-05,8
HPF-L-L,164922,793849,0.111,89.48,89.48,2.470925339082928e-05,3.54675096572925e-05,3.603682216276466e-05,3.646813212290141e-05,7.250495428566607e-05,8
HPF-L-L,164922,787878,0.118,89.48,89.48,1.0999765927253923e-05,3.473712989333704e-05,1.571199812513968e-05,1.656487860172149e-05,3.227687672686117e-05,8
HPF-L-L,164922,799377,0.062,89.54,89.54,1.1028508736965905e-05,3.478222687966325e-05,1.5776169843155496e-05,1.658504759895294e-05,3.236121744210844e-05,8
HPF-L-L,164922,786351,0.142,89.43,89.43,1.4593543281227408e-05,3.4987400232426345e-05,2.100444902576604e-05,2.181773470172744e-05,4.282218372749347e-05,8
HPF-L-L,164922,802681,0.097,89.44,89.44,1.103156245166592e-05,3.485699021050837e-05,1.5814503484923303e-05,1.6555674545399768e-05,3.237017803032307e-05,8
HPF-L-L,164922,801138,0.076,89.48,89.48,1.1112781596881673e-05,3.5034733260117925e-05,1.6014749200682354e-05,1.6593752113547568e-05,3.2608501314229925e-05,8
HPF-L-L,164922,800401,0.194,91.01,91.01,1.4571953253789028e-05,3.4935798812544774e-05,2.0935801748625527e-05,2.182302984403464e-05,4.275883159266016e-05,8
HPF-L-L,164922,803112,0.087,91.09,91.09,1.1128714953869236e-05,3.509812997751236e-05,1.60702573006391e-05,1.6584997644780232e-05,3.2655254945419334e-05,8
HPF-L-L,164922,791992,0.067,91.1,91.1,1.1049731883004988e-05,3.47601635602145e-05,1.579758291583161e-05,1.6625910112229294e-05,3.242349302806091e-05,8
HPF-L-L,164922,794629,0.15,91.14,91.14,1.4549135305077573e-05,3.489749029630176e-05,2.0884057540568324e-05,2.1807818798444604e-05,4.269187633901293e-05,8
HPF-L-L,164922,800334,0.115,89.39,89.39,1.108962045480716e-05,3.494766062488128e-05,1.5943439976955076e-05,1.65970990431191e-05,3.254053902007418e-05,8
HPF-L-L,164922,789915,0.121,89.4,89.4,1.4545277520130974e-05,3.488851635434443e-05,2.086791697209628e-05,2.1812639376111067e-05,4.268055634820735e-05,8
HPF-L-L,164922,799054,0.049,91.13,91.13,1.6042550659950936e-05,3.469783961590814e-05,2.2876376912200905e-05,2.419766388649549e-05,4.707404079869639e-05,8
HPF-L-L,164922,798521,0.117,91.02,91.02,1.1073788391281298e-05,3.5003862326875234e-05,1.5944202755351078e-05,1.654987986136547e-05,3.2494082616716546e-05,8
HPF-H-F,110594,519074,0.024,91.02,91.02,1.1302763676187196e-05,3.53255918728403e-05,1.6429024532096936e-05,1.673694574961928e-05,3.316597028171622e-05,8
HPF-H-F,110594,503938,0.066,89.28,89.28,1.108230165406429e-05,3.547681742485704e-05,1.6177729608841257e-05,1.6341333678846582e-05,3.251906328768784e-05,8
HPF-H-F,110594,518994,0.073,89.41,89.41,1.781749816839762e-05,3.5128624684096605e-05,2.5737513645551074e-05,2.654479815687978e-05,5.228231180243085e-05,8
HPF-H-F,110594,515315,0.07,89.42,89.42,1.1058930493973044e-05,3.542606533753684e-05,1.612318817631811e-05,1.6327296556315222e-05,3.2450484732633335e-05,8
HPF-H-F,110594,551616,0.002,89.42,89.42,1.10816028716468e-05,3.540729104606998e-05,1.6146143750235542e-05,1.637086908346106e-05,3.25170128336966e-05,8
HPF-H-F,110594,510816,0.078,89.27,89.27,1.1040954120219924e-05,3.533973497384376e-05,1.605577812239037e-05,1.634195810600545e-05,3.2397736228395816e-05,8
HPF-H-F,110594,516529,0.061,89.35,89.35,1.1028604065473056e-05,3.529357945119338e-05,1.6016054757279213e-05,1.634544240955194e-05,3.236149716683115e-05,8
HPF-H-F,110594,510446,0.076,91.0,91.0,2.852434267640163e-05,3.500356343794011e-05,4.1039135886839634e-05,4.266052630322719e-05,8.369966219006682e-05,8
HPF-H-F,110594,514483,0.069,90.96,90.96,1.1299336726722477e-05,3.620278851651523e-05,1.6829567074754664e-05,1.632634742703374e-05,3.31559145017884e-05,8
HPF-H-F,110594,526213,0.045,91.05,91.05,1.1054091163464926e-05,3.536149089218289e-05,1.6084922590149653e-05,1.635136197901801e-05,3.243628456916767e-05,8
HPF-H-F,110594,506721,0.086,90.99,90.99,1.4523157042468288e-05,3.514793558087169e-05,2.099392068401207e-05,2.1621727016558624e-05,4.261564770057069e-05,8
HPF-H-F,110594,508272,0.073,89.27,89.27,1.1056845405085432e-05,3.53437765578298e-05,1.608198953224893e-05,1.636237687410045e-05,3.244436640634938e-05,8
HPF-H-F,110594,512938,0.031,89.27,89.27,1.1082203323131436e-05,3.544009482308859e-05,1.6161792929427626e-05,1.6356981823447827e-05,3.251877475287545e-05,8
HPF-H-F,110594,502599,0.085,91.05,91.05,1.1010060106398213e-05,3.5329578331771185e-05,1.6006661971986608e-05,1.630042121139752e-05,3.230708318338413e-05,8
HPF-H-F,110594,501390,0.036,89.3,89.3,1.1029451564334176e-05,3.5239935413023975e-05,1.5996336963725044e-05,1.63676470393213e-05,3.2363984003046344e-05,8
HPF-H-F,110594,496135,0.083,89.41,89.41,1.1113453109593522e-05,3.564160876396151e-05,1.6300359429167327e-05,1.631011232090316e-05,3.261047175007049e-05,8
HPF-H-L,110594,519074,0.022,89.27,89.27,4.336263865835592e-05,3.482156317781681e-05,6.203639657352197e-05,6.520363305832575e-05,0.0001272400296318,8
HPF-H-L,110594,503938,0.055,89.34,89.34,7.457243905938855e-06,3.524565732579126e-05,1.0821853379697904e-05,1.1060116097284834e-05,2.188196947698274e-05,8
HPF-H-L,110594,518994,0.057,89.26,89.26,7.483551019857186e-06,3.5200028682793406e-05,1.0844809231396609e-05,1.1114353840304148e-05,2.195916307170076e-05,8
HPF-H-L,110594,515315,0.053,89.26,89.26,7.513247501726177e-06,3.535549093751485e-05,1.0937243472012442e-05,1.1109058697996945e-05,2.2046302170009384e-05,8
HPF-H-L,110594,551616,0.002,90.92,90.92,7.602055584959248e-06,3.511867327827436e-05,1.0990700181442992e-05,1.1316193675136788e-05,2.2306893856579777e-05,8
HPF-H-L,110594,510816,0.06,89.33,89.33,7.525037928685736e-06,3.53699812790745e-05,1.0960300990455613e-05,1.1120598111892832e-05,2.208089910234845e-05,8
HPF-H-L,110594,516529,0.049,89.27,89.27,7.501221467111425e-06,3.5259933278409275e-05,1.0889941211948697e-05,1.1121072676533571e-05,2.2011013888482263e-05,8
HPF-H-L,110594,510446,0.062,89.29,89.29,7.5125516117366576e-06,3.535884121846734e-05,1.0937599305631956e-05,1.1106660897706889e-05,2.2044260203338843e-05,8
HPF-H-L,110594,514483,0.054,90.97,90.97,7.5064039623489424e-06,3.5274450410393635e-05,1.0902300944058002e-05,1.1123920064378014e-05,2.202622100843601e-05,8
HPF-H-L,110594,526213,0.036,91.02,91.02,7.524194874855671e-06,3.542783446197941e-05,1.0976085447526872e-05,1.1102339861767518e-05,2.207842530929439e-05,8
HPF-H-L,110594,506721,0.073,90.96,90.96,7.511514538203085e-06,3.54313315815472e-05,1.0958097099802304e-05,1.108311999381755e-05,2.2041217093619856e-05,8
HPF-H-L,110594,508272,0.06,89.39,89.39,7.4941399913299954e-06,3.527931039218665e-05,1.0886533431442996e-05,1.1103701112973852e-05,2.199023454441685e-05,8
HPF-H-L,110594,512938,0.025,90.91,90.91,7.46407108740443e-06,3.51326716966351e-05,1.079630335926174e-05,1.110569927988223e-05,2.190200263914397e-05,8
HPF-H-L,110594,502599,0.074,91.02,91.02,7.505713867902259e-06,3.535907551020174e-05,1.0927850686723306e-05,1.1096345361042382e-05,2.202419604776569e-05,8
HPF-H-L,110594,501390,0.033,90.91,90.91,7.504386153370361e-06,3.5298267434138514e-05,1.0906895392178567e-05,1.1113404711022668e-05,2.202030010320124e-05,8
HPF-H-L,110594,496135,0.072,89.42,89.42,7.527710727078588e-06,3.534970399275017e-05,1.09570290433951e-05,1.1131712915320693e-05,2.208874195871579e-05,8
HPF-L-F,110594,519074,0.033,89.43,89.43,7.518979799762526e-06,3.530277530270379e-05,1.092969874375363e-05,1.1133423845735993e-05,2.206312258948962e-05,8
HPF-L-F,110594,503938,0.073,89.39,89.39,7.531475396835306e-06,3.551733730173308e-05,1.101475797846488e-05,1.1085030740923683e-05,2.2099788719388564e-05,8
HPF-L-F,110594,518994,0.042,91.12,91.12,7.491951311808345e-06,3.5310620377993665e-05,1.0893348992447456e-05,1.109046325720584e-05,2.1983812249653296e-05,8
HPF-L-F,110594,515315,0.053,89.32,89.32,7.468624211893865e-06,3.5100768005426954e-05,1.0791268077448709e-05,1.1124094903982495e-05,2.1915362981431204e-05,8
HPF-L-F,110594,551616,0.002,89.43,89.43,7.467387375436016e-06,3.512644281763112e-05,1.0799015861429062e-05,1.1112717841147912e-05,2.1911733702576973e-05,8
HPF-L-F,110594,510816,0.036,89.34,89.34,7.533198466698545e-06,3.547365282031693e-05,1.100370380295243e-05,1.110114096162249e-05,2.210484476457492e-05,8
HPF-L-F,110594,516529,0.118,90.96,90.96,1.1132500040168353e-05,3.551534493658643e-05,1.6270740238803066e-05,1.6395621376038607e-05,3.266636161484167e-05,8
HPF-L-F,110594,510446,0.094,89.34,89.34,1.1009800186332272e-05,3.5180926513530934e-05,1.5937624416758472e-05,1.6368696076948197e-05,3.230632049370667e-05,8
HPF-L-F,110594,514483,0.085,90.93,90.93,1.0999205692859009e-05,3.5204656434864694e-05,1.5930876911356834e-05,1.6344355906295505e-05,3.2275232817652335e-05,8
HPF-L-F,110594,526213,0.078,91.01,91.01,7.530179230495633e-06,3.550423892981492e-05,1.1009705752199062e-05,1.1086279595241425e-05,2.209598534744049e-05,8
HPF-L-F,110594,506721,0.052,89.37,89.37,7.503733106063416e-06,3.532597747036432e-05,1.09145078982624e-05,1.1103875952578335e-05,2.201838385084073e-05,8
HPF-L-F,110594,508272,0.1,91.01,91.01,1.1028838856473628e-05,3.530111823871236e-05,1.6020140593882293e-05,1.6342045525807693e-05,3.2362186119689985e-05,8
HPF-L-F,110594,512938,0.041,89.29,89.29,7.545275914343366e-06,3.5436950144933845e-05,1.101004464136232e-05,1.113023926722576e-05,2.214028390858808e-05,8
HPF-L-F,110594,502599,0.056,89.32,89.32,7.487819889207444e-06,3.527053897421416e-05,1.0876530367881498e-05,1.1095158949440532e-05,2.197168931732203e-05,8
HPF-L-F,110594,501390,0.049,89.32,89.32,7.523822719887421e-06,3.538560356456897e-05,1.096250488110892e-05,1.1114828404944887e-05,2.2077333286053807e-05,8
HPF-L-F,110594,496135,0.086,89.43,89.43,7.511400276337317e-06,3.550166010984883e-05,1.098105295149754e-05,1.1059828860791754e-05,2.204088181228929e-05,8
HPF-L-L,110594,519074,0.026,89.39,89.39,7.537504660418237e-06,3.524142161087215e-05,1.0937599305631956e-05,1.1179881226355804e-05,2.211748053198776e-05,8
HPF-L-L,110594,503938,0.05,89.31,89.31,7.54962070436584e-06,3.554372200124871e-05,1.1051667174657304e-05,1.1101365755399684e-05,2.2153032930056983e-05,8
HPF-L-L,110594,518994,0.036,89.29,89.29,7.526424732965653e-06,3.542532951697339e-05,1.09790693388033e-05,1.110589909657307e-05,2.2084968435376367e-05,8
HPF-L-L,110594,515315,0.043,91.07,91.07,7.515930313798447e-06,3.543056430776761e-05,1.0962674603466616e-05,1.1091499806289562e-05,2.205417440975617e-05,8
HPF-L-L,110594,551616,0.002,90.93,90.93,8.509263166254707e-06,3.513267026219222e-05,1.2305801789080225e-05,1.2663133010988758e-05,2.496893480006898e-05,8
HPF-L-L,110594,510816,0.033,89.37,89.37,7.479477830070614e-06,3.531707457119208e-05,1.087600508968556e-05,1.1071205923626336e-05,2.1947211013311898e-05,8
HPF-L-L,110594,516529,0.078,89.37,89.37,7.535966382358702e-06,3.5432347171626254e-05,1.0995802963299772e-05,1.1117163762519056e-05,2.211296672581883e-05,8
HPF-L-L,110594,510446,0.082,91.09,91.09,7.445418177600784e-06,3.5132755793593056e-05,1.0768769726120925e-05,1.1078499232841922e-05,2.1847268958962845e-05,8
HPF-L-L,110594,514483,0.067,89.4,89.4,7.510626067552318e-06,3.531233208866233e-05,1.0920272347322846e-05,1.111833768557773e-05,2.2038610032900576e-05,8
HPF-L-L,110594,526213,0.06,90.93,90.93,7.450652820854774e-06,3.508758667012763e-05,1.0761275831234346e-05,1.1101353266856509e-05,2.1862629098090853e-05,8
HPF-L-L,110594,506721,0.037,89.32,89.32,7.506650169061719e-06,3.534966938747364e-05,1.092505318447956e-05,1.1101890274213134e-05,2.2026943458692697e-05,8
HPF-L-L,110594,508272,0.071,89.37,89.37,7.492754350941773e-06,3.5259094779468584e-05,1.087844620274725e-05,1.1107722423876965e-05,2.1986168626624216e-05,8
HPF-L-L,110594,512938,0.031,89.29,89.29,7.48626368620213e-06,3.521709294842249e-05,1.0854405072407286e-05,1.1112717841147912e-05,2.19671229135552e-05,8
HPF-L-L,110594,502599,0.053,89.4,89.4,7.566038028545465e-06,3.5439221544420224e-05,1.1041257166329728e-05,1.1159949511444725e-05,2.220120667777445e-05,8
HPF-L-L,110594,501390,0.04,89.39,89.39,7.5193205165126096e-06,3.5423573681025816e-05,1.0967964329918615e-05,1.1096158032894722e-05,2.206412236281334e-05,8
HPF-L-L,110594,496135,0.06,89.33,89.33,7.510017722178958e-06,3.5436784846899654e-05,1.0956215153856004e-05,1.1080609796638896e-05,2.20368249504949e-05,8
HPF-H-F,166224,793026,0.149,90.89,90.89,2.1673536243010263e-05,3.5061450222911594e-05,3.12405352701859e-05,3.2356641449504766e-05,6.359717671969067e-05,8
HPF-H-F,166224,796265,0.147,89.26,89.26,2.1645980429114563e-05,3.50714399165287e-05,3.121006885692477e-05,3.230625017778408e-05,6.351631903470884e-05,8
HPF-H-F,166224,793560,0.046,89.25,89.25,2.3451153220332475e-05,3.49935858097262e-05,3.373469893218177e-05,3.507858187772826e-05,6.881328080991003e-05,8
HPF-H-F,166224,790823,0.15,89.34,89.34,2.1812517530772032e-05,3.5381190865997336e-05,3.1734834554513446e-05,3.227015828800149e-05,6.400499284251493e-05,8
HPF-H-F,166224,790484,0.15,89.18,89.18,2.1640536955421e-05,3.507688833465246e-05,3.1207271354686227e-05,3.229307476473196e-05,6.350034611941819e-05,8
HPF-H-F,166224,789762,0.071,90.84,90.84,2.1634489710430183e-05,3.5034538451363775e-05,3.116005381691243e-05,3.232254772663055e-05,6.348260154354298e-05,8
HPF-H-F,166224,789923,0.053,89.34,89.34,1.818445186199834e-05,3.516739618581461e-05,2.6295001035983763e-05,2.7064071782194786e-05,5.335907281817855e-05,8
HPF-H-F,166224,788055,0.132,89.21,89.21,2.1213084024985403e-05,3.4349747061502143e-05,2.9917668378559928e-05,3.232839236483756e-05,6.22460607433975e-05,8
HPF-H-F,166224,795564,0.13,89.27,89.27,2.052644196783603e-05,3.3237925492353416e-05,2.7904936212819545e-05,3.232629428958376e-05,6.02312305024033e-05,8
HPF-H-F,166224,794880,0.143,89.25,89.25,2.0008767396764128e-05,3.2446454973111324e-05,2.6433330313314213e-05,3.227887529113929e-05,5.87122056044535e-05,8
HPF-H-F,166224,801599,0.131,90.88,90.88,2.0011146162959125e-05,3.243358464844738e-05,2.6424649750813635e-05,3.229453592428371e-05,5.871918567509735e-05,8
HPF-H-F,166224,797595,0.137,90.96,90.96,1.995512845569929e-05,3.2360386750174314e-05,2.6275012131104364e-05,3.2279799443334415e-05,5.855481157443878e-05,8
HPF-H-F,166224,787053,0.115,89.37,89.37,1.934890942442963e-05,3.138055860171285e-05,2.4502588213166573e-05,3.227338033214124e-05,5.6775968545307816e-05,8
HPF-H-F,166224,790204,0.12,89.36,89.36,1.931322608455312e-05,3.133988230912918e-05,2.441481619850326e-05,3.225644586759273e-05,5.667126206609599e-05,8
HPF-H-F,166224,797324,0.061,90.9,90.9,1.624261052129275e-05,3.148602871737551e-05,2.0661974862900417e-05,2.699910638058612e-05,4.766108124348653e-05,8
HPF-H-F,166224,784144,0.124,89.34,89.34,1.9412225808784563e-05,3.1523105247408075e-05,2.472628172545295e-05,3.2235477603597925e-05,5.696175932905088e-05,8
HPF-H-F,166224,790869,0.145,89.29,89.29,1.9874667651195563e-05,3.2253188654360584e-05,2.6059982236859708e-05,3.225873127099419e-05,5.83187135078539e-05,8
HPF-H-F,166224,789215,0.133,89.25,89.25,1.985900274705224e-05,3.2244347456704343e-05,2.603273665950645e-05,3.224001094477132e-05,5.827274760427777e-05,8
HPF-H-F,166224,802189,0.129,90.87,90.87,3.158677579285112e-05,3.198332039488647e-05,4.097584611398308e-05,5.170998694895559e-05,9.268583306293868e-05,8
HPF-H-F,166224,805220,0.128,90.84,90.84,1.9948307200018573e-05,3.2332199042532925e-05,2.6238136823826183e-05,3.229665897662386e-05,5.8534795800450045e-05,8
HPF-H-F,166224,829476,0.003,89.25,89.25,1.6443303840023757e-05,3.184969210217426e-05,2.123014309521158e-05,2.7019837362260548e-05,4.824998045747213e-05,8
HPF-H-F,166224,799291,0.123,90.87,90.87,1.889033612162004e-05,3.065885915753541e-05,2.317889048754352e-05,3.225147542740814e-05,5.5430365914951655e-05,8
HPF-H-L,166224,793026,0.108,90.91,90.91,9.765293667466806e-06,3.082930350253447e-05,1.2081464109605504e-05,1.6573071086045845e-05,2.865453519565135e-05,8
HPF-H-L,166224,796265,0.1,89.25,89.25,9.725502202006712e-06,3.0782225680976685e-05,1.2011460164714632e-05,1.6526313980389774e-05,2.8537774145104406e-05,8
HPF-H-L,166224,793560,0.035,89.36,89.36,9.677115993678535e-06,3.0624525656836334e-05,1.1868417828060291e-05,1.652737550655985e-05,2.8395793334620143e-05,8
HPF-H-L,166224,790823,0.11,89.3,89.3,9.701745684079963e-06,3.071498392977755e-05,1.1947695391482244e-05,1.6520369433837347e-05,2.846806482531959e-05,8
HPF-H-L,166224,790484,0.124,89.23,89.23,1.264493090111677e-05,3.0362283071727176e-05,1.530760724607373e-05,2.179671648355992e-05,3.710432372963365e-05,8
HPF-H-L,166224,789762,0.058,90.88,90.88,9.676951705189857e-06,3.0654211996783106e-05,1.1877776724435183e-05,1.6517534534536085e-05,2.839531125897127e-05,8
HPF-H-L,166224,789923,0.045,89.26,89.26,9.624071193278752e-06,3.0439777530292783e-05,1.1694671300171294e-05,1.6545471405623858e-05,2.8240142705795152e-05,8
HPF-H-L,166224,788055,0.112,89.31,89.31,9.68657885062395e-06,3.069110597897805e-05,1.190902313832204e-05,1.6514537284173517e-05,2.842356042249556e-05,8
HPF-H-L,166224,795564,0.11,89.3,89.3,9.651582487948484e-06,3.054745529037167e-05,1.178936054259394e-05,1.653150921435156e-05,2.83208697569455e-05,8
HPF-H-L,166224,794880,0.114,91.0,91.0,9.778995056199808e-06,3.09230439268324e-05,1.2154163612212651e-05,1.6540575896698328e-05,2.869473950891098e-05,8
HPF-H-L,166224,801599,0.111,89.34,89.34,9.694561368452309e-06,3.071711723539854e-05,1.1933895102664294e-05,1.651308861316494e-05,2.8446983715829235e-05,8
HPF-H-L,166224,797595,0.106,89.23,89.23,9.709478581826714e-06,3.074505853799721e-05,1.1971872355267392e-05,1.651888329719924e-05,2.8490755652466632e-05,8
HPF-H-L,166224,787053,0.091,89.26,89.26,9.669583167336432e-06,3.0640335010075804e-05,1.1866145881795492e-05,1.650754369999419e-05,2.837368958178968e-05,8
HPF-H-L,166224,790204,0.103,90.9,90.9,1.050113933556772e-05,3.320116983959029e-05,1.4266162801812587e-05,1.654758196942083e-05,3.081374477123342e-05,8
HPF-H-L,166224,797324,0.054,89.36,89.36,1.109879297292615e-05,3.514535657561375e-05,1.6048233671909357e-05,1.651922048786503e-05,3.2567454159774385e-05,8
HPF-H-L,166224,784144,0.104,90.96,90.96,1.0576478443488697e-05,3.362232989596588e-05,1.4579509996930778e-05,1.645530412388325e-05,3.103481412081403e-05,8
HPF-H-L,166224,790869,0.121,89.22,89.22,1.051534727089774e-05,3.331510114711097e-05,1.4345169253903237e-05,1.6510266202406855e-05,3.085543545631009e-05,8
HPF-H-L,166224,789215,0.12,89.23,89.23,1.1543300937907548e-05,3.6473187039957525e-05,1.7316134964006843e-05,1.6555649568313414e-05,3.3871784532320254e-05,8
HPF-H-L,166224,802189,0.102,89.34,89.34,1.1544088404036228e-05,3.6521896935957504e-05,1.733642914691219e-05,1.6537666066138002e-05,3.3874095213050194e-05,8
HPF-H-L,166224,805220,0.103,89.23,89.23,1.1577704463138076e-05,3.665971537668586e-05,1.744934395946432e-05,1.652339166128627e-05,3.3972735620750586e-05,8
HPF-H-L,166224,829476,0.004,89.25,89.25,7.935300336463196e-06,3.6760656840165416e-05,1.1998558209947928e-05,1.128618370588157e-05,2.328474191582949e-05,8
HPF-H-L,166224,799291,0.11,89.23,89.23,1.15263702008431e-05,3.6476599899709e-05,1.7291619111061904e-05,1.6530485153811015e-05,3.3822104264872915e-05,8
HPF-L-F,166224,793026,0.215,89.38,89.38,1.5295985051252564e-05,3.660500102667483e-05,2.301458757832109e-05,2.186878786623652e-05,4.48833754445576e-05,8
HPF-L-F,166224,796265,0.18,89.21,89.21,1.521491080468882e-05,3.66038732169393e-05,2.2893619703770463e-05,2.1751857636466808e-05,4.464547734023728e-05,8
HPF-L-F,166224,793560,0.061,89.39,89.39,1.1551851999904367e-05,3.6528163647485496e-05,1.735563832894367e-05,1.654123778948673e-05,3.38968761184304e-05,8
HPF-L-F,166224,790823,0.28,90.89,90.89,2.825858292008765e-05,3.62183591501993e-05,4.207340893647854e-05,4.0846428032739374e-05,8.291983696921791e-05,8
HPF-L-F,166224,790484,0.311,90.97,90.97,1.8880329371038733e-05,3.658690944745535e-05,2.839208049142464e-05,2.7008922375523528e-05,5.540100286694817e-05,8
HPF-L-F,166224,789762,0.103,90.95,90.95,1.1491750805500996e-05,3.642112306551362e-05,1.72124265477077e-05,1.650809319589399e-05,3.3720519743601695e-05,8
HPF-L-F,166224,789923,0.068,91.0,91.0,1.157658558614352e-05,3.6622691349165934e-05,1.7433559780169125e-05,1.6535892693006816e-05,3.396945247317594e-05,8
HPF-L-F,166224,788055,0.205,90.84,90.84,1.5426631626852798e-05,3.660131221431957e-05,2.321239218101151e-05,2.2054342640765867e-05,4.526673482177738e-05,8
HPF-L-F,166224,795564,0.36,89.28,89.28,2.24988793924541e-05,3.652135979188263e-05,3.377189646193955e-05,3.224710443729606e-05,6.601900089923561e-05,8
HPF-L-F,166224,794880,0.102,89.26,89.26,1.157561096093674e-05,3.6689509386607385e-05,1.7462008691817438e-05,1.650458391526115e-05,3.396659260707859e-05,8
HPF-L-F,166224,801599,0.134,89.25,89.25,1.5202622674781307e-05,3.64929068655968e-05,2.281025574818983e-05,2.1799164238022687e-05,4.460941998621252e-05,8
HPF-L-F,166224,797595,0.09,90.88,90.88,1.15215481236211e-05,3.64821770091079e-05,1.728554966176285e-05,1.6522405066375257e-05,3.380795472813811e-05,8
HPF-L-F,166224,787053,0.178,91.0,91.0,1.5127496055967324e-05,3.641617229341016e-05,2.2649292841641147e-05,2.173968130686888e-05,4.438897414851002e-05,8
HPF-L-F,166224,790204,0.146,90.98,90.98,1.5180741422077587e-05,3.650050243837864e-05,2.2781179336040305e-05,2.1764033966064743e-05,4.454521330210505e-05,8
