implementation,nodes,arcs,time(s),memPeak(MB),memAvg(MB),CO2e(kg),CO2eRate(kg/s),cpuEnergy(kW),ramEnergy(kW),totEnergy(kW),cpuCount
MBK2,302434,1995091,0.167837,137.766,118.36,8.988002260787668e-06,2.9362147744106108e-05,1.035586745135042e-05,1.601784294492319e-05,2.637371039627361e-05,32
MBK,300204,1979505,0.138072,91.5273,90.4277,6.0885876577334205e-06,2.851787075822009e-05,6.468799619479063e-06,1.0768408705747849e-05,1.723720832522691e-05,32
MBK,314478,2153113,0.11993,99.457,94.4316,6.071373173471502e-06,2.9482294875205315e-05,7.042783412000708e-06,1.0772592367712263e-05,1.781537577971297e-05,32
MBK2,314478,2153113,0.140053,148.914,120.164,8.987054068276404e-06,2.8563980168147527e-05,6.4924676939706605e-06,1.0761040465273196e-05,1.7253508159243856e-05,32
MBK2,262426,1647400,0.135526,113.984,101.771,6.07489109021879e-06,2.9464582862707248e-05,7.048785083466069e-06,1.0776913403651634e-05,1.7825698487117703e-05,32
BK,301667,1985679,0.179961,163.328,134.908,8.988916885480064e-06,2.9395448927041712e-05,1.037933219234788e-05,1.5997062009076045e-05,2.6376394201423924e-05,32
MBK,301667,1985679,0.160179,92.2148,91.2812,8.963763504612214e-06,2.925557508707323e-05,1.027672544359759e-05,1.602586058964306e-05,2.630258603324065e-05,32
MBK2,301667,1985679,0.173694,137.453,118.532,9.030999935063697e-06,2.950056826407254e-05,1.0480650328957564e-05,1.601922917321588e-05,2.6499879502173443e-05,32
BK,312807,2141643,0.156298,176.078,135.692,8.976196647140225e-06,2.936513870024205e-05,1.034383021950025e-05,1.599523868177215e-05,2.63390689012724e-05,32
MBK,312807,2141643,0.139472,98.9883,95.8145,8.969559339737532e-06,2.930258280503853e-05,1.0302699075481758e-05,1.601689381564171e-05,2.6319592891123468e-05,32
MBK2,312807,2141643,0.157649,148.039,120.505,8.982579298794405e-06,2.9328670112027355e-05,1.0331250209438814e-05,1.6026547459517815e-05,2.635779766895663e-05,32
MBK,317868,2179791,0.119706,100.73,95.1523,6.075447709622191e-06,2.9450220660766973e-05,7.04886980576469e-06,1.0778461983005629e-05,1.7827331788770317e-05,32
MBK2,317868,2179791,0.140746,150.477,121.465,8.994420578524976e-06,2.935608929011389e-05,1.0360563844000192e-05,1.603197997579997e-05,2.6392543819800163e-05,32
MBK,289055,1878030,0.132204,89.457,89.457,6.0731036908542335e-06,2.945673109400928e-05,7.038307575091274e-06,1.078214610324295e-05,1.7820453678334225e-05,32
MBK2,289055,1878030,0.14793,129.949,116.496,8.975299261304688e-06,2.9283586231191555e-05,1.0296850181917838e-05,1.603958549859499e-05,2.633643568051283e-05,32
BK,301270,1984118,0.141667,163.445,135.212,8.9420490394851e-06,2.8746771284718305e-05,9.789716720658148e-06,1.5982962443828797e-05,2.5772679164486945e-05,32
MBK,301270,1984118,0.123819,91.8242,90.6875,6.1024272540496855e-06,2.9566206084758804e-05,7.112600690070692e-06,1.0793897822372855e-05,1.7906498512443546e-05,32
MBK2,301270,1984118,0.140709,137.113,118.568,8.96487819098028e-06,2.9272333287097272e-05,1.0283642949124316e-05,1.602221393503527e-05,2.6305856884159585e-05,32
BK,205402,1380268,0.110633,114.559,102.062,6.064815154801506e-06,2.9476317097528208e-05,7.038663686467772e-06,1.075746874192447e-05,1.7796132428392244e-05,32
MBK,205402,1380268,0.109573,89.4336,89.4336,6.046641156661587e-06,2.93252583908689e-05,6.962318903180886e-06,1.078048512700036e-05,1.7742804030181247e-05,32
MBK2,205402,1380268,0.122217,96.6523,93.043,6.08418044921123e-06,2.9515099259024016e-05,7.070198433933861e-06,1.0782758041858643e-05,1.7852956475792504e-05,32
BK,212747,1464247,0.0953032,121.93,105.645,6.053395322557854e-06,2.940153090196629e-05,7.000296155787456e-06,1.0762326785220469e-05,1.7762622941007924e-05,32
MBK,212747,1464247,0.0869116,89.3555,89.3555,6.018810345433802e-06,2.9225462040739408e-05,6.88900912232393e-06,1.0772130291614702e-05,1.766113941393863e-05,32
MBK2,212747,1464247,0.103101,102.652,96.002,6.063595833461055e-06,2.9424735873581307e-05,7.020149505002071e-06,1.0772405039564605e-05,1.7792554544566674e-05,32
BK,195845,1279519,0.124681,106.762,98.1543,6.078818897334435e-06,2.950314850544428e-05,7.065942874973086e-06,1.077128107067864e-05,1.783722394565173e-05,32
MBK,195845,1279519,0.112484,89.5273,89.5273,6.044155838507468e-06,2.9347342708754447e-05,6.967489740661304e-06,1.0768021560909348e-05,1.773551130157065e-05,32
MBK2,195845,1279519,0.123647,89.7109,89.5234,6.045563729173636e-06,2.9365158854536748e-05,6.972932245011276e-06,1.0766710263875724e-05,1.7739642508887e-05,32
BK,214809,1480254,0.0867204,122.699,106.08,6.019436331524839e-06,2.927028282478063e-05,6.911914140650399e-06,1.075106211927448e-05,1.766297625992488e-05,32
MBK,214809,1480254,0.0839239,89.5234,89.5234,6.034052332906643e-06,2.929194415382119e-05,6.929987488427103e-06,1.0775876854567912e-05,1.7705864342995015e-05,32
MBK2,214809,1480254,0.100593,103.527,96.4883,6.053013633057244e-06,2.936573931808133e-05,6.981629751975915e-06,1.077987318838467e-05,1.7761502940360584e-05,32
BK,214487,1481625,0.0864938,123.266,106.432,6.055356658597239e-06,2.9389106031929065e-05,6.995973096779462e-06,1.0772405039564605e-05,1.7768378136344065e-05,32
MBK,214487,1481625,0.0818446,89.457,89.457,6.040863705620905e-06,2.928667310559569e-05,6.937972772597112e-06,1.0787878344561363e-05,1.7725851117158475e-05,32
MBK2,214487,1481625,0.0982419,103.582,96.5195,6.05504133209709e-06,2.9402171274241325e-05,7.0008050450792725e-06,1.0766647821159836e-05,1.776745286623911e-05,32
BK,214314,1477792,0.111926,122.648,106.074,6.045969622314405e-06,2.938533663521146e-05,6.984613643248872e-06,1.0756219887606734e-05,1.7740833530855607e-05,32
MBK,214314,1477792,0.114554,89.4648,89.4648,6.099277558921832e-06,2.959559397461117e-05,7.119094028590345e-06,1.0778162257969372e-05,1.7897256286559718e-05,32
MBK2,214314,1477792,0.128625,103.375,96.4844,6.107156886077703e-06,2.9606528688384346e-05,7.132148761260226e-06,1.078822802377033e-05,1.7920376785030555e-05,32
BK,215623,1488391,0.0742134,123.594,106.561,6.053038888771364e-06,2.9382004850648885e-05,6.992531427357784e-06,1.0769045621449892e-05,1.7761577048807678e-05,32
MBK,215623,1488391,0.0725855,89.4844,89.4844,5.991203049368334e-06,2.908757077133137e-05,6.813969895616556e-06,1.076616076797592e-05,1.7580130663592475e-05,32
MBK2,215623,1488391,0.0893335,104.082,96.7168,6.073506848271857e-06,2.9529510306681536e-05,7.06423037359627e-06,1.0757406299208582e-05,1.7821636672804854e-05,32
BK,213197,1470058,0.0837339,122.129,105.756,6.037286623673583e-06,2.932043837262716e-05,6.945110278294697e-06,1.077024452159492e-05,1.7715354799889618e-05,32
MBK,213197,1470058,0.0800907,89.4062,89.4062,6.002769849344289e-06,2.914494263047004e-05,6.845962421203611e-06,1.0768108980711588e-05,1.76140714019152e-05,32
MBK2,213197,1470058,0.0962949,103.074,96.1973,6.0481025136403136e-06,2.931746383261173e-05,6.965133349884356e-06,1.078195877509529e-05,1.7747092124979647e-05,32
BK,190048,1230041,0.154689,102.469,96.0332,6.07001868108082e-06,2.948944235852032e-05,7.0444786911261215e-06,1.0766922569109738e-05,1.781140126023586e-05,32
MBK,190048,1230041,0.134187,89.5039,89.5039,6.061298252898568e-06,2.9438892969552985e-05,7.017453947294472e-06,1.0768358751575136e-05,1.7785812698869607e-05,32
MBK2,190048,1230041,0.140179,89.3867,89.3867,6.065171513786833e-06,2.9434800077479643e-05,7.020776727720279e-06,1.0776401373381364e-05,1.7797178101101642e-05,32
BK,172132,1085333,0.0939887,91.1484,90.2598,6.055610079475106e-06,2.941780673968429e-05,7.001262545450193e-06,1.076785920984804e-05,1.7769121755298232e-05,32
MBK,172132,1085333,0.086578,89.5312,89.5312,6.041866878839595e-06,2.9327367603050185e-05,6.954553896959537e-06,1.0774240855411676e-05,1.7728794752371214e-05,32
MBK2,172132,1085333,0.095116,89.3438,89.3438,6.049525057379744e-06,2.934321458868356e-05,6.972067522106884e-06,1.0779198807053092e-05,1.7751266329159976e-05,32
BK,215504,1483884,0.0936221,123.309,106.449,6.046685936989017e-06,2.9393825160064048e-05,6.982731697288691e-06,1.0760203732880317e-05,1.7742935430169008e-05,32
MBK,215504,1483884,0.0890208,89.4531,89.4531,6.034979777420787e-06,2.9288412533344035e-05,6.935768604166004e-06,1.0772817161489457e-05,1.770858576565546e-05,32
MBK2,215504,1483884,0.10436,103.816,96.5762,6.043348084618133e-06,2.9338699722797163e-05,6.958538066814679e-06,1.077460302316382e-05,1.77331410899785e-05,32
BK,192218,1248086,0.168511,103.957,99.126,8.925325341329708e-06,2.9190906523699822e-05,1.018851287303002e-05,1.6001283136669998e-05,2.618979600970001e-05,32
MBK,192218,1248086,0.157508,89.6055,89.6055,6.085668558283508e-06,2.9510645133959367e-05,7.069944267065753e-06,1.078737880283427e-05,1.7857323069900024e-05,32
MBK2,192218,1248086,0.16407,89.4805,89.4805,8.944835234522925e-06,2.9219376648476303e-05,1.0233322631100772e-05,1.6013721725674657e-05,2.624704435677543e-05,32
MBK,210790,1448375,0.0755758,89.4648,89.4648,6.023900372989375e-06,2.9216320472102373e-05,6.896926350877242e-06,1.0779148852880384e-05,1.7676075203757624e-05,32
MBK2,210790,1448375,0.0917259,101.57,95.4883,6.030527112674477e-06,2.927638985564165e-05,6.922103593237639e-06,1.077341661156197e-05,1.769552020479961e-05,32
BK,211020,1446209,0.0967355,120.426,104.953,6.0539111594199455e-06,2.9429254996852984e-05,7.0048569927871895e-06,1.0759279580685188e-05,1.7764136573472378e-05,32
MBK,211020,1446209,0.091417,89.6953,89.6953,6.008728990984622e-06,2.9143007847965406e-05,6.8530829824692274e-06,1.0778474471548804e-05,1.7631557454018033e-05,32
MBK2,211020,1446209,0.106777,101.18,95.3809,6.0483254588238336e-06,2.934194288713695e-05,6.972169188842007e-06,1.0775577129531656e-05,1.7747746318373663e-05,32
BK,212170,1461010,0.072867,121.555,105.518,6.02915344793577e-06,2.929063894440476e-05,6.926003040797954e-06,1.076548638664434e-05,1.7691489427442297e-05,32
MBK,212170,1461010,0.0649925,89.3164,89.3164,6.011968061342221e-06,2.91406897882401e-05,6.857779375107941e-06,1.0783282560672092e-05,1.7641061935780034e-05,32
MBK2,212170,1461010,0.0807765,102.32,95.9316,6.047729098036013e-06,2.9344106884870016e-05,6.967184740409903e-06,1.0778811662214594e-05,1.77459964026245e-05,32
BK,316971,2160236,0.212676,177.77,138.707,9.030789059874745e-06,2.9505647265424634e-05,1.0481667551994051e-05,1.601759317405964e-05,2.649926072605369e-05,32
MBK,316971,2160236,0.198482,99.5938,96.2598,8.980486016069797e-06,2.934291861060718e-05,1.0337658825675892e-05,1.601399647362456e-05,2.635165529930045e-05,32
MBK2,316971,2160236,0.212955,149.016,121.857,9.03226816826724e-06,2.949928907766709e-05,1.0485295888230117e-05,1.601830502102075e-05,2.6503600909250863e-05,32
BK,289604,1903511,0.17823,157.0,134.489,8.95927176958416e-06,2.927775399572724e-05,1.0280879335808044e-05,1.600852649171287e-05,2.628940582752092e-05,32
MBK,289604,1903511,0.161628,89.3594,89.3594,8.955139117136944e-06,2.9214355741990443e-05,1.0236832078347902e-05,1.6040447208074228e-05,2.627727928642213e-05,32
MBK2,289604,1903511,0.174658,131.543,117.465,8.984433598935007e-06,2.9342239369470115e-05,1.03445591089742e-05,1.601867967731607e-05,2.6363238786290272e-05,32
BK,315628,2162357,0.127748,177.773,138.587,8.890259370872308e-06,2.903130781027357e-05,1.0063713050964452e-05,1.6023188041403102e-05,2.608690109236756e-05,32
MBK,315628,2162357,0.114242,100.125,94.7754,6.082559642750997e-06,2.8912061691061104e-05,6.7096167565838805e-06,1.0784119293064976e-05,1.7493736049648857e-05,32
MBK2,315628,2162357,0.136331,149.562,121.615,8.955029819725904e-06,2.92320747026569e-05,1.0253583202859268e-05,1.6023375369550763e-05,2.627695857241003e-05,32
BK,319374,2173216,0.170135,179.023,139.906,8.947316556326939e-06,2.9267508808046825e-05,1.0258025150857927e-05,1.5996300207942226e-05,2.625432535880016e-05,32
MBK,319374,2173216,0.159693,100.18,96.6309,8.973698487313804e-06,2.9303346327417327e-05,1.0312159638610223e-05,1.6019578852424842e-05,2.6331738491035067e-05,32
MBK2,319374,2173216,0.176003,150.215,122.899,8.989403404955614e-06,2.93471132257283e-05,1.0349713279763587e-05,1.6028108527414987e-05,2.637782180717857e-05,32
BK,319322,2172548,0.224071,178.695,139.881,9.018612479714945e-06,2.94759663667534e-05,1.0458338644441996e-05,1.6005192050684512e-05,2.646353069512651e-05,32
MBK,319322,2172548,0.208279,100.312,96.7012,9.024957828382056e-06,2.9486779056394647e-05,1.0466205317401745e-05,1.601594468636023e-05,2.6482150003761973e-05,32
MBK2,319322,2172548,0.221739,150.105,122.329,9.012374274290054e-06,2.9445183782483115e-05,1.0429855566099905e-05,1.601537021337407e-05,2.6445225779473976e-05,32
BK,322862,2214173,0.143176,182.07,140.014,8.968270399687041e-06,2.9287901274263577e-05,1.0296256848110403e-05,1.6019553875338487e-05,2.631581072344889e-05,32
MBK,322862,2214173,0.132684,102.129,95.7188,6.07955752617374e-06,2.949605028798021e-05,7.059805370061671e-06,1.077958595189159e-05,1.7839391321953262e-05,32
MBK2,322862,2214173,0.15248,152.785,123.074,8.970893554420154e-06,2.8741495937812445e-05,9.798939783589589e-06,1.6019379035734006e-05,2.5818318819323595e-05,32
BK,266048,1696696,0.22478,139.914,123.084,9.1071480821515e-06,2.9763661660799643e-05,1.0716906906850857e-05,1.6006415927915897e-05,2.672332283476676e-05,32
MBK,266048,1696696,0.204019,89.3906,89.3906,8.96018415788491e-06,2.927450887164625e-05,1.0276013498581628e-05,1.6016069571792003e-05,2.629208307037363e-05,32
MBK2,266048,1696696,0.211046,117.633,108.212,9.007466776473402e-06,2.939869249185039e-05,1.0398321096428097e-05,1.603250449461342e-05,2.643082559104152e-05,32
BK,158947,792336,0.0301957,89.457,89.457,3.098974323076836e-06,2.92851551427494e-05,3.571160634704279e-06,5.5222339763417946e-06,9.093394611046074e-06,32
MBK,158947,792336,0.024056,89.3516,89.3516,3.087338563699489e-06,2.9065965646445032e-05,3.517348091653348e-06,5.541903431846152e-06,9.0592515234995e-06,32
BK,321509,2213815,0.366695,182.199,156.527,1.4856678631341363e-05,2.93427310030978e-05,1.70875250588981e-05,2.650678303144787e-05,4.359430809034597e-05,32
MBK,321509,2213815,0.325629,102.133,98.9541,1.195899311907116e-05,2.944318920508277e-05,1.3831101620427956e-05,2.126045843952369e-05,3.509156005995165e-05,32
MBK2,321509,2213815,0.330261,153.02,130.905,1.199118294545092e-05,2.95138134557572e-05,1.3925282251327914e-05,2.126073318747359e-05,3.518601543880151e-05,32
BK,245565,1520458,0.174937,125.758,113.677,8.980508984513762e-06,2.9310775708924675e-05,1.0322789924891232e-05,1.6028932771264694e-05,2.635172269615593e-05,32
MBK,245565,1520458,0.158834,89.5742,89.5742,8.930387433995943e-06,2.915199710475152e-05,1.018179897876656e-05,1.6022850850737312e-05,2.6204649829503872e-05,32
MBK2,245565,1520458,0.167352,105.211,99.9658,8.966759273683497e-06,2.929252266776937e-05,1.0291560455463236e-05,1.6019816134745214e-05,2.631137659020845e-05,32
BK,324990,2246124,0.147397,184.52,139.59,8.995362631764079e-06,2.940199394014333e-05,1.038433386301666e-05,1.6010974246175637e-05,2.6395308109192298e-05,32
MBK,324990,2246124,0.137901,103.926,99.0605,8.942196065200398e-06,2.921371328553548e-05,1.0223455400980123e-05,1.601584477801481e-05,2.6239300178994933e-05,32
MBK2,324990,2246124,0.159316,155.188,123.219,9.02000360868534e-06,2.942248475194317e-05,1.0430737233471828e-05,1.60368754847255e-05,2.646761271819733e-05,32
BK,314933,2135638,0.186455,175.664,139.846,9.0023107330636e-06,2.9449145398677065e-05,1.0419445835550128e-05,1.5996250253769517e-05,2.641569608931965e-05,32
MBK,314933,2135638,0.175439,98.5859,95.5332,8.96944775090838e-06,2.930105432248102e-05,1.0301834630349962e-05,1.6017430822998335e-05,2.631926545334829e-05,32
MBK2,314933,2135638,0.189652,147.43,122.579,8.994253664933917e-06,2.939596386879337e-05,1.038814831051324e-05,1.6003905730737246e-05,2.639205404125049e-05,32
BK,308885,2091243,0.152362,172.223,137.496,8.95730528279431e-06,2.92823928200557e-05,1.027689488817575e-05,1.600674063003851e-05,2.628363551821426e-05,32
MBK,308885,2091243,0.138428,96.8867,93.1738,6.093043679622545e-06,2.95437785282438e-05,7.099003456974284e-06,1.0779960608186913e-05,1.78789640651612e-05,32
MBK2,308885,2091243,0.157885,144.551,120.652,9.02462703040887e-06,2.9422829844228297e-05,1.043516223701163e-05,1.6046017098331335e-05,2.6481179335342965e-05,32
BK,319382,2205290,0.159294,181.465,137.22,9.031331974770096e-06,2.950523764715065e-05,1.0489042835671453e-05,1.601181097856852e-05,2.650085381423997e-05,32
MBK,319382,2205290,0.146763,101.797,97.666,8.932783050333155e-06,2.9184120740129795e-05,1.0196159268031564e-05,1.6015520075892198e-05,2.6211679343923763e-05,32
MBK2,319382,2205290,0.166752,152.484,121.959,9.014949160842324e-06,2.943238928449368e-05,1.0423786116800853e-05,1.602899521398058e-05,2.645278133078143e-05,32
BK,310870,2107684,0.202271,173.664,138.256,9.011067049203636e-06,2.944894166471977e-05,1.0435111403639397e-05,1.6006278553940946e-05,2.6441389957580343e-05,32
MBK,310870,2107684,0.189639,97.5703,94.8682,8.991863523539216e-06,2.938096332559853e-05,1.037375413233052e-05,1.601128645975507e-05,2.638504059208559e-05,32
MBK2,310870,2107684,0.204563,145.691,120.786,9.042122693312623e-06,2.9496218132804188e-05,1.0496316174822898e-05,1.6036201103393924e-05,2.653251727821682e-05,32
BK,312744,2123475,0.130202,174.637,137.173,8.957190965343327e-06,2.929722703131868e-05,1.0285151561446187e-05,1.599814851233248e-05,2.6283300073778667e-05,32
MBK,312744,2123475,0.115015,98.2852,93.8438,6.084748347391759e-06,2.951133484944269e-05,7.079133163301679e-06,1.0775489709729417e-05,1.7854622873031096e-05,32
MBK2,312744,2123475,0.136779,146.961,120.531,8.955997275984216e-06,2.9239215111358748e-05,1.0255447926571517e-05,1.60243494759186e-05,2.6279797402490114e-05,32
BK,316576,2155740,0.202112,177.555,137.781,9.001803270119499e-06,2.9437291459366783e-05,1.0416258333001764e-05,1.599794869564164e-05,2.6414207028643403e-05,32
MBK,316576,2155740,0.187543,99.7734,96.334,8.993764492924772e-06,2.939186869289341e-05,1.037933219234788e-05,1.601128645975507e-05,2.6390618652102948e-05,32
MBK2,316576,2155740,0.202133,149.16,121.422,9.037358227804174e-06,2.948562938083752e-05,1.0483634498010055e-05,1.6034902294903475e-05,2.651853679291353e-05,32
BK,278747,1812736,0.231626,149.777,129.699,9.036185873493576e-06,2.95319525608982e-05,1.0505233959736196e-05,1.600986276583285e-05,2.6515096725569045e-05,32
MBK,278747,1812736,0.213193,89.4023,89.4023,8.987514972909062e-06,2.843893291979524e-05,1.2643308447971707e-05,2.1242624799866407e-05,3.388593324783812e-05,32
MBK2,278747,1812736,0.219455,125.52,113.457,9.038922354846013e-06,2.949555076113361e-05,1.0492382838345192e-05,1.603074361002541e-05,2.6523126448370604e-05,32
BK,320248,2198821,0.204768,181.164,138.455,9.034806221808102e-06,2.954523926037316e-05,1.05102522970843e-05,1.600079608348608e-05,2.651104838057038e-05,32
MBK,320248,2198821,0.19097,101.543,97.5,9.00103219660207e-06,2.9373325542321268e-05,1.0383960807162224e-05,1.602798364198321e-05,2.6411944449145435e-05,32
MBK2,320248,2198821,0.206852,151.82,121.907,8.996799648172004e-06,2.9396611219718608e-05,1.0384316918557804e-05,1.6015207862312766e-05,2.639952478087057e-05,32
BK,320287,2177425,0.15257,179.449,139.22,8.985142312572382e-06,2.9373097439404217e-05,1.0358902453782085e-05,1.6006415927915897e-05,2.6365318381697985e-05,32
MBK,320287,2177425,0.139926,100.832,97.0234,8.943280455716448e-06,2.9201129865085632e-05,1.021514789433138e-05,1.602733423773799e-05,2.624248213206937e-05,32
MBK2,320287,2177425,0.157822,150.43,122.582,8.933667860710686e-06,2.9191900269672923e-05,1.020563677561412e-05,1.600863888860147e-05,2.621427566421559e-05,32
BK,315588,2147965,0.202175,176.949,138.357,9.014131423659186e-06,2.947046055129223e-05,1.0445826689988584e-05,1.600455513498247e-05,2.645038182497105e-05,32
MBK,315588,2147965,0.18782,99.3398,96.0869,8.949161203344192e-06,2.9212576635256936e-05,1.023803624597766e-05,1.6021701904764994e-05,2.625973815074265e-05,32
MBK2,315588,2147965,0.202834,148.457,121.533,9.031528304236836e-06,2.9497883334182464e-05,1.0483549497945777e-05,1.6017880410552722e-05,2.65014299084985e-05,32
BK,316334,2166733,0.15158,178.129,137.372,8.998838696976744e-06,2.9428973531516226e-05,1.0405611102258863e-05,1.599989690837731e-05,2.640550801063617e-05,32
MBK,316334,2166733,0.138962,100.043,96.5098,8.980676348539499e-06,2.9339266505526755e-05,1.0335369934957872e-05,1.6016843861468997e-05,2.635221379642687e-05,32
MBK2,316334,2166733,0.159016,149.922,121.504,8.984724080275745e-06,2.9333526490933948e-05,1.0336794380540191e-05,1.602729677210846e-05,2.636409115264865e-05,32
MBK,3899394,101476818,14.6851,4731.61,4279.86,0.0004983522775726,2.8609999435969365e-05,0.000549952441906,0.0009123745872454,0.0014623270291514,32
MBK2,3899394,101476818,11.8738,7439.09,5938.76,0.000418843880065,2.865482847340568e-05,0.0004634031657222,0.0007656204675138,0.001229023633236,32
BK,3899394,101476818,17.1707,8692.18,7502.86,0.0005794078325998,2.8655313629498693e-05,0.0006410718017459,0.0010590984847024,0.0017001702864484,32
MBK,3899394,101476818,11.8952,4731.73,4198.3,0.0004187846241816,2.865088669451128e-05,0.0004632317250295,0.0007656180322479,0.0012288497572774,32
MBK2,3899394,101476818,9.17452,7439.08,5620.73,0.0003431227088226,2.8798539249020618e-05,0.000382759590374,0.0006240735957225,0.0010068331860966,32
BK,3899394,23488978,6.2771,2147.27,1934.01,0.0002009764442628,2.866608318394274e-05,0.0002225120018983,0.0003672179941192,0.0005897299960175,32
MBK,3899394,23488978,4.67054,1161.94,1068.0,0.0001520825559682,2.8644390573975457e-05,0.0001681768723191,0.0002780826157242,0.0004462594880434,32
MBK2,3899394,23488978,4.33373,1786.47,1542.12,0.0001435735760612,2.866382523361396e-05,0.0001589438460438,0.0002623475383739,0.0004212913844178,32
BK,3899394,23488978,4.39177,2147.17,1870.11,0.0001463289280236,2.863923274163461e-05,0.0001617642585779,0.0002676122211243,0.0004293764797023,32
MBK,3899394,23488978,3.06777,1161.89,1033.06,0.000106205560356,2.863912043674911e-05,0.0001174143269869,0.000194227193568,0.0003116415205549,32
MBK2,3899394,23488978,2.67389,1786.68,1435.7,9.53573925226521e-05,2.8828628117915867e-05,0.0001065692974775,0.0001732401842698,0.0002798094817474,32
BK,1949698,50753434,8.63908,4348.32,3751.84,0.0002896457757192,2.864253426158803e-05,0.000320238270357,0.0005296762695681,0.0008499145399252,32
MBK,1949698,50753434,5.996,2367.71,2096.67,0.000214179160442,2.890054564683477e-05,0.0002403043289099,0.0003881667135439,0.0006284710424539,32
MBK2,1949698,50753434,4.95904,3721.62,2851.59,0.0001818838680354,2.882283429121433e-05,0.0002031828972684,0.0003305232948459,0.0005337061921143,32
BK,1949698,50753434,7.67278,4348.32,3694.05,0.0002615325537127,2.870370770290682e-05,0.0002901780679756,0.0004772431709921,0.0007674212389677,32
MBK,1949698,50753434,5.24132,2367.99,2066.5,0.0001896862366236,2.869462261985715e-05,0.0002103577705083,0.0003462430987079,0.0005566008692162,32
MBK2,1949698,50753434,4.25771,3721.46,2748.37,0.0001643825120459,2.8790352038920432e-05,0.0001832979666382,0.0002990535772443,0.0004823515438826,32
BK,1949698,11759514,2.4247,1075.69,933.397,8.060090109388372e-05,2.870549096032241e-05,8.945456128581393e-05,0.0001470545940804,0.0002365091553662,32
MBK,1949698,11759514,1.72717,582.672,517.507,6.047978651090893e-05,2.870625599349032e-05,6.7129059536538e-05,0.0001103382271847,0.0001774672867213,32
MBK2,1949698,11759514,1.61716,895.535,737.36,5.773035700126314e-05,2.87635293560108e-05,6.428947143153653e-05,0.0001051100984002,0.0001693995698318,32
BK,1949698,11759514,1.84678,1075.69,900.664,6.33398325173222e-05,2.8693849754530766e-05,7.025927592959821e-05,0.0001156003123182,0.0001858595882478,32
MBK,1949698,11759514,1.24624,582.719,501.559,4.613852340348823e-05,2.8715774566544803e-05,5.124616294134143e-05,8.413921181140723e-05,0.0001353853747527,32
MBK2,1949698,11759514,1.12203,895.297,692.683,4.3391546624404125e-05,2.8793734893616623e-05,4.840910122724893e-05,7.89157537420408e-05,0.0001273248549692,32
BK,983042,25590293,4.40412,2193.96,1889.0,0.0001495573831081,2.870903709146444e-05,0.0001659980733539,0.0002728517394602,0.0004388498128141,32
MBK,983042,25590293,3.03593,1195.68,1051.03,0.0001061769569603,2.863137786605991e-05,0.0001173289966408,0.0001942285922848,0.0003115575889257,32
MBK2,983042,25590293,2.53565,1878.52,1440.87,9.531570262750126e-05,2.88126599461184e-05,0.0001064265095855,0.0001732606405036,0.0002796871500892,32
MBK,983042,25590293,2.54656,1195.62,1029.77,9.206491139891656e-05,2.870146556459579e-05,0.0001021494953306,0.0001679987801639,0.0002701482754946,32
MBK2,983042,25590293,2.10609,1878.42,1365.5,8.085165345618757e-05,2.879699302085888e-05,9.020005354887402e-05,0.0001470448904823,0.0002372449440312,32
BK,983042,5929493,1.06749,544.332,460.106,3.74939933110702e-05,2.869545193906213e-05,4.159959050186856e-05,6.84199324682254e-05,0.00011001952297,32
MBK,983042,5929493,0.764293,295.543,257.383,2.8815565043823984e-05,2.8635394967171537e-05,3.1865551325753125e-05,5.268865163505012e-05,8.455420296080325e-05,32
MBK2,983042,5929493,0.750409,453.301,362.012,2.8851875368361177e-05,2.866189643910295e-05,3.195310250690524e-05,5.2707646709222905e-05,8.466074921612815e-05,32
BK,983042,5929493,0.873399,544.422,446.779,3.1698376981646366e-05,2.8642966264149343e-05,3.506717860927641e-05,5.794612849603169e-05,9.30133071053081e-05,32
MBK,983042,5929493,0.592938,295.562,249.77,2.308219488782645e-05,2.863438470300629e-05,2.5527604033178525e-05,4.220303350101062e-05,6.773063753418915e-05,32
MBK2,983042,5929493,0.553235,453.465,347.836,2.3221444961328173e-05,2.8795683354766576e-05,2.592295851612872e-05,4.2216283845321817e-05,6.813924236145054e-05,32
MBK,491522,12802789,1.11942,600.0,500.865,4.331545908202277e-05,2.87496444695892e-05,4.820424384114133e-05,7.889734562939738e-05,0.0001271015894705,32
MBK2,491522,12802789,0.947371,941.539,649.67,3.775555056256698e-05,2.8895599128957963e-05,4.236773361638094e-05,6.841928306398017e-05,0.0001107870166803,32
BK,491522,12802789,1.59631,1098.89,887.83,5.747058649014649e-05,2.863340081575112e-05,6.352515998675479e-05,0.0001051121590099,0.0001686373189966,32
MBK,491522,12802789,1.05319,600.066,497.535,4.036644607262165e-05,2.86965141005631e-05,4.478723055197781e-05,7.36609993834719e-05,0.0001184482299354,32
MBK2,491522,12802789,0.879046,941.465,649.965,3.759540174772026e-05,2.877645537107551e-05,4.190498602396099e-05,6.841210215165319e-05,0.0001103170881756,32
BK,491522,2972389,0.366989,273.922,206.355,1.5268273010932726e-05,3.018254212107425e-05,1.8325536049306965e-05,2.64765232913291e-05,4.480205934063607e-05,32
MBK,491522,2972389,0.224596,150.004,127.347,1.160567216922708e-05,2.856063446662674e-05,1.279123384408977e-05,2.1263568086774856e-05,3.4054801930864625e-05,32
